created_date,quantity,positive,negative
2023-05-30,7,7,0
2023-05-31,3,2,1
2023-06-01,7,6,0
2023-06-02,3,3,0
2023-06-03,12,12,0
2023-06-04,8,0,0
2023-06-05,3,0,0
2023-06-06,6,2,2
2023-06-07,3,2,0
2023-06-08,4,2,0
2023-06-09,7,5,1
2023-06-10,5,2,2
2023-06-11,2,2,0
2023-06-12,6,5,0
2023-06-13,7,1,1
2023-06-14,3,0,0
2023-06-15,5,1,1
2023-06-16,6,6,0
2023-06-17,14,5,4
2023-06-18,6,6,0
2023-06-19,4,4,0
2023-06-20,9,4,3
2023-06-21,4,3,0
2023-06-22,7,7,0
2023-06-23,6,3,3
2023-06-24,11,0,0
2023-06-25,6,5,1
2023-06-26,8,8,0
2023-06-27,7,0,0
2023-06-28,4,4,0
2023-06-29,6,1,1
2023-06-30,6,6,0
2023-07-01,8,8,0
2023-07-02,1,1,0
2023-07-03,3,3,0
2023-07-04,6,6,0
2023-07-05,8,4,2
2023-07-06,12,11,1
2023-07-07,11,3,0
2023-07-08,7,7,0
2023-07-09,14,11,0
2023-07-10,13,8,3
2023-07-11,3,1,1
2023-07-12,6,6,0
2023-07-13,2,0,0
2023-07-14,6,1,1
2023-07-15,10,4,4
2023-07-16,13,5,2
2023-07-17,6,0,0
2023-07-18,6,3,3
2023-07-19,7,5,0
2023-07-20,10,6,0
2023-07-21,6,2,2
2023-07-22,4,1,1
2023-07-23,9,0,0
2023-07-24,6,3,1
2023-07-25,5,1,1
2023-07-26,2,2,0
2023-07-27,12,11,0
2023-07-28,8,7,1
2023-07-29,11,6,1
2023-07-30,4,2,2
2023-07-31,5,5,0
2023-08-01,11,9,0
2023-08-02,12,7,1
2023-08-03,5,3,2
2023-08-04,6,6,0
2023-08-05,13,11,0
2023-08-06,13,9,0
2023-08-07,9,2,2
2023-08-08,2,0,0
2023-08-09,5,4,0
2023-08-10,4,2,1
2023-08-11,7,7,0
2023-08-12,6,6,0
2023-08-13,5,0,0
2023-08-14,1,1,0
2023-08-15,13,6,4
2023-08-16,1,1,0
2023-08-17,7,1,1
2023-08-18,8,8,0
2023-08-19,5,5,0
2023-08-20,12,5,4
2023-08-21,5,0,0
2023-08-22,3,1,1
2023-08-23,8,6,0
2023-08-24,12,4,4
2023-08-25,7,3,3
2023-08-26,7,5,2
2023-08-27,1,0,0
2023-08-28,3,2,1
2023-08-29,2,0,0
2023-08-30,3,3,0
2023-08-31,12,11,0
2023-09-01,6,5,0
2023-09-02,3,2,0
2023-09-03,8,1,1
2023-09-04,12,12,0
2023-09-05,8,1,1
2023-09-06,5,2,2
2023-09-07,2,2,0
2023-09-08,13,7,3
2023-09-09,5,1,1
2023-09-10,6,2,0
2023-09-11,7,3,3
2023-09-12,2,2,0
2023-09-13,2,2,0
2023-09-14,4,1,1
2023-09-15,1,0,0
2023-09-16,1,1,0
2023-09-17,7,7,0
2023-09-18,14,13,0
2023-09-19,11,11,0
2023-09-20,10,4,0
2023-09-21,9,2,0
2023-09-22,11,4,4
2023-09-23,9,5,4
2023-09-24,7,7,0
2023-09-25,13,6,3
2023-09-26,8,5,3
2023-09-27,8,7,1
2023-09-28,1,1,0
2023-09-29,11,5,1
2023-09-30,6,6,0
2023-10-01,13,5,5
2023-10-02,9,7,0
2023-10-03,3,3,0
2023-10-04,12,9,0
2023-10-05,4,3,0
2023-10-06,7,4,0
2023-10-07,12,9,1
2023-10-08,12,10,0
2023-10-09,7,5,1
2023-10-10,4,1,1
2023-10-11,5,1,1
2023-10-12,2,2,0
2023-10-13,13,12,0
2023-10-14,10,9,1
2023-10-15,1,1,0
2023-10-16,11,11,0
2023-10-17,3,1,0
2023-10-18,5,2,2
2023-10-19,10,4,2
2023-10-20,13,0,0
2023-10-21,5,3,0
2023-10-22,8,2,2
2023-10-23,6,6,0
2023-10-24,7,4,2
2023-10-25,6,2,2
2023-10-26,8,3,1
2023-10-27,1,1,0
2023-10-28,1,0,0
2023-10-29,6,0,0
2023-10-30,11,11,0
2023-10-31,8,4,0
2023-11-01,8,2,0
2023-11-02,7,3,3
2023-11-03,1,1,0
2023-11-04,8,8,0
2023-11-05,1,1,0
2023-11-06,3,1,0
2023-11-07,5,5,0
2023-11-08,10,0,0
2023-11-09,6,0,0
2023-11-10,7,5,1
2023-11-11,7,2,2
2023-11-12,8,7,1
2023-11-13,8,0,0
2023-11-14,7,7,0
2023-11-15,13,2,2
2023-11-16,7,1,1
2023-11-17,3,1,1
2023-11-18,3,2,1
2023-11-19,8,3,3
2023-11-20,3,0,0
2023-11-21,5,5,0
2023-11-22,1,0,0
2023-11-23,2,0,0
2023-11-24,6,3,0
2023-11-25,7,0,0
2023-11-26,12,1,1
2023-11-27,2,0,0
2023-11-28,6,1,0
2023-11-29,11,6,4
2023-11-30,12,6,2
2023-12-01,6,3,3
2023-12-02,10,8,1
2023-12-03,8,4,1
2023-12-04,2,1,0
2023-12-05,5,0,0
2023-12-06,7,7,0
2023-12-07,2,1,1
2023-12-08,3,0,0
2023-12-09,3,2,1
2023-12-10,7,1,1
2023-12-11,9,5,4
2023-12-12,6,1,0
2023-12-13,9,3,3
2023-12-14,4,2,2
2023-12-15,7,1,1
2023-12-16,6,1,0
2023-12-17,11,4,2
2023-12-18,5,5,0
2023-12-19,7,4,1
2023-12-20,7,7,0
2023-12-21,13,6,6
2023-12-22,3,3,0
2023-12-23,12,2,2
2023-12-24,5,2,0
2023-12-25,6,3,1
2023-12-26,6,2,2
2023-12-27,11,10,0
2023-12-28,12,11,0
2023-12-29,9,6,0
2023-12-30,11,4,4
2023-12-31,1,1,0
