created_date,quantity,positive,negative
2023-05-30,8,1,1
2023-05-31,8,5,3
2023-06-01,1,1,0
2023-06-02,3,0,0
2023-06-03,1,0,0
2023-06-04,3,3,0
2023-06-05,2,2,0
2023-06-06,8,5,3
2023-06-07,6,2,2
2023-06-08,3,1,1
2023-06-09,8,3,0
2023-06-10,4,1,0
2023-06-11,1,1,0
2023-06-12,4,2,2
2023-06-13,3,1,1
2023-06-14,0,0,0
2023-06-15,2,2,0
2023-06-16,4,4,0
2023-06-17,2,1,1
2023-06-18,6,1,1
2023-06-19,3,3,0
2023-06-20,2,1,0
2023-06-21,3,0,0
2023-06-22,3,3,0
2023-06-23,4,3,0
2023-06-24,1,0,0
2023-06-25,3,2,0
2023-06-26,1,1,0
2023-06-27,2,1,0
2023-06-28,4,3,1
2023-06-29,4,3,1
2023-06-30,6,6,0
2023-07-01,7,0,0
2023-07-02,4,4,0
2023-07-03,4,0,0
2023-07-04,4,4,0
2023-07-05,7,6,0
2023-07-06,4,0,0
2023-07-07,3,2,0
2023-07-08,4,0,0
2023-07-09,2,1,1
2023-07-10,2,2,0
2023-07-11,2,2,0
2023-07-12,3,3,0
2023-07-13,3,3,0
2023-07-14,8,8,0
2023-07-15,0,0,0
2023-07-16,3,0,0
2023-07-17,3,2,0
2023-07-18,2,0,0
2023-07-19,1,0,0
2023-07-20,1,0,0
2023-07-21,2,0,0
2023-07-22,4,1,1
2023-07-23,1,0,0
2023-07-24,2,2,0
2023-07-25,8,0,0
2023-07-26,2,0,0
2023-07-27,7,6,0
2023-07-28,2,0,0
2023-07-29,2,2,0
2023-07-30,2,1,1
2023-07-31,0,0,0
2023-08-01,3,2,0
2023-08-02,2,1,0
2023-08-03,6,2,2
2023-08-04,4,4,0
2023-08-05,1,0,0
2023-08-06,4,1,0
2023-08-07,3,0,0
2023-08-08,1,1,0
2023-08-09,8,2,2
2023-08-10,1,0,0
2023-08-11,2,1,0
2023-08-12,2,0,0
2023-08-13,4,1,1
2023-08-14,0,0,0
2023-08-15,1,0,0
2023-08-16,3,2,0
2023-08-17,2,1,0
2023-08-18,3,2,0
2023-08-19,6,1,0
2023-08-20,4,0,0
2023-08-21,6,3,1
2023-08-22,1,1,0
2023-08-23,2,1,1
2023-08-24,1,1,0
2023-08-25,8,2,2
2023-08-26,3,1,1
2023-08-27,1,1,0
2023-08-28,1,0,0
2023-08-29,3,3,0
2023-08-30,1,0,0
2023-08-31,6,0,0
2023-09-01,3,3,0
2023-09-02,6,5,1
2023-09-03,1,0,0
2023-09-04,1,0,0
2023-09-05,4,4,0
2023-09-06,0,0,0
2023-09-07,8,3,0
2023-09-08,3,3,0
2023-09-09,4,3,0
2023-09-10,1,1,0
2023-09-11,1,1,0
2023-09-12,3,3,0
2023-09-13,8,6,0
2023-09-14,3,3,0
2023-09-15,1,1,0
2023-09-16,4,4,0
2023-09-17,2,2,0
2023-09-18,0,0,0
2023-09-19,7,5,0
2023-09-20,7,4,1
2023-09-21,4,2,0
2023-09-22,4,0,0
2023-09-23,3,2,0
2023-09-24,1,0,0
2023-09-25,1,1,0
2023-09-26,0,0,0
2023-09-27,4,4,0
2023-09-28,1,1,0
2023-09-29,1,1,0
2023-09-30,2,2,0
2023-10-01,2,0,0
2023-10-02,2,2,0
2023-10-03,2,2,0
2023-10-04,3,2,1
2023-10-05,4,2,0
2023-10-06,1,1,0
2023-10-07,7,6,1
2023-10-08,2,2,0
2023-10-09,4,0,0
2023-10-10,4,2,1
2023-10-11,2,1,0
2023-10-12,1,1,0
2023-10-13,4,2,1
2023-10-14,1,1,0
2023-10-15,2,0,0
2023-10-16,4,2,2
2023-10-17,4,1,1
2023-10-18,1,0,0
2023-10-19,2,1,1
2023-10-20,1,1,0
2023-10-21,3,3,0
2023-10-22,1,0,0
2023-10-23,4,0,0
2023-10-24,0,0,0
2023-10-25,7,5,2
2023-10-26,1,1,0
2023-10-27,8,0,0
2023-10-28,2,1,1
2023-10-29,3,0,0
2023-10-30,2,2,0
2023-10-31,3,1,1
2023-11-01,3,2,1
2023-11-02,6,4,1
2023-11-03,4,3,0
2023-11-04,1,1,0
2023-11-05,3,3,0
2023-11-06,2,1,1
2023-11-07,3,3,0
2023-11-08,2,1,1
2023-11-09,2,1,0
2023-11-10,7,2,0
2023-11-11,7,1,1
2023-11-12,4,3,1
2023-11-13,1,0,0
2023-11-14,2,2,0
2023-11-15,1,0,0
2023-11-16,3,0,0
2023-11-17,1,1,0
2023-11-18,6,0,0
2023-11-19,3,3,0
2023-11-20,8,7,0
2023-11-21,8,0,0
2023-11-22,3,0,0
2023-11-23,6,0,0
2023-11-24,3,3,0
2023-11-25,1,0,0
2023-11-26,4,1,0
2023-11-27,3,0,0
2023-11-28,4,4,0
2023-11-29,8,5,2
2023-11-30,3,3,0
2023-12-01,1,0,0
2023-12-02,4,3,0
2023-12-03,6,1,1
2023-12-04,8,2,2
2023-12-05,1,1,0
2023-12-06,4,0,0
2023-12-07,3,2,0
2023-12-08,4,0,0
2023-12-09,3,0,0
2023-12-10,3,2,0
2023-12-11,4,4,0
2023-12-12,4,2,1
2023-12-13,4,4,0
2023-12-14,1,1,0
2023-12-15,6,3,0
2023-12-16,3,1,0
2023-12-17,1,1,0
2023-12-18,4,2,0
2023-12-19,3,3,0
2023-12-20,3,2,0
2023-12-21,1,1,0
2023-12-22,2,0,0
2023-12-23,2,2,0
2023-12-24,1,0,0
2023-12-25,6,2,1
2023-12-26,7,5,0
2023-12-27,4,3,1
2023-12-28,6,3,0
2023-12-29,4,0,0
2023-12-30,1,0,0
2023-12-31,2,2,0
